"","Date","EUR/USD"
"4223","2015-07-01","1.1100"
"4224","2015-07-02","1.1066"
"4225","2015-07-03","1.1096"
"4226","2015-07-06","1.1008"
"4227","2015-07-07","1.0931"
"4228","2015-07-08","1.1024"
"4229","2015-07-09","1.1054"
"4230","2015-07-10","1.1185"
"4231","2015-07-13","1.1049"
"4232","2015-07-14","1.1031"
"4233","2015-07-15","1.1009"
"4234","2015-07-16","1.0867"
"4235","2015-07-17","1.0889"
"4236","2015-07-20","1.0852"
"4237","2015-07-21","1.0867"
"4238","2015-07-22","1.0902"
"4239","2015-07-23","1.0999"
"4240","2015-07-24","1.0939"
"4241","2015-07-27","1.1058"
"4242","2015-07-28","1.1025"
"4243","2015-07-29","1.1030"
"4244","2015-07-30","1.0955"
"4245","2015-07-31","1.0967"
"4246","2015-08-03","1.0951"
"4247","2015-08-04","1.0973"
"4248","2015-08-05","1.0883"
"4249","2015-08-06","1.0885"
"4250","2015-08-07","1.0941"
"4251","2015-08-10","1.0960"
"4252","2015-08-11","1.1055"
"4253","2015-08-12","1.1155"
"4254","2015-08-13","1.1109"
"4255","2015-08-14","1.1171"
"4256","2015-08-17","1.1100"
"4257","2015-08-18","1.1060"
"4258","2015-08-19","1.1041"
"4259","2015-08-20","1.1183"
"4260","2015-08-21","1.1281"
"4261","2015-08-24","1.1497"
"4262","2015-08-25","1.1506"
"4263","2015-08-26","1.1402"
"4264","2015-08-27","1.1284"
"4265","2015-08-28","1.1268"
"4266","2015-08-31","1.1215"
"4267","2015-09-01","1.1236"
"4268","2015-09-02","1.1255"
"4269","2015-09-03","1.1229"
"4270","2015-09-04","1.1138"
"4271","2015-09-07","1.1146"
"4272","2015-09-08","1.1162"
"4273","2015-09-09","1.1139"
"4274","2015-09-10","1.1185"
"4275","2015-09-11","1.1268"
"4276","2015-09-14","1.1305"
"4277","2015-09-15","1.1320"
"4278","2015-09-16","1.1228"
"4279","2015-09-17","1.1312"
"4280","2015-09-18","1.1419"
"4281","2015-09-21","1.1250"
"4282","2015-09-22","1.1155"
"4283","2015-09-23","1.1150"
"4284","2015-09-24","1.1241"
"4285","2015-09-25","1.1151"
"4286","2015-09-28","1.1170"
"4287","2015-09-29","1.1204"
"4288","2015-09-30","1.1203"
"4289","2015-10-01","1.1153"
"4290","2015-10-02","1.1160"
"4291","2015-10-05","1.1236"
"4292","2015-10-06","1.1224"
"4293","2015-10-07","1.1266"
"4294","2015-10-08","1.1254"
"4295","2015-10-09","1.1362"
"4296","2015-10-12","1.1373"
"4297","2015-10-13","1.1374"
"4298","2015-10-14","1.1410"
"4299","2015-10-15","1.1439"
"4300","2015-10-16","1.1360"
"4301","2015-10-19","1.1333"
"4302","2015-10-20","1.1373"
"4303","2015-10-21","1.1354"
"4304","2015-10-22","1.1313"
"4305","2015-10-23","1.1084"
"4306","2015-10-26","1.1011"
"4307","2015-10-27","1.1061"
"4308","2015-10-28","1.1085"
"4309","2015-10-29","1.0930"
"4310","2015-10-30","1.1017"
"4311","2015-11-02","1.1032"
"4312","2015-11-03","1.0976"
"4313","2015-11-04","1.0935"
"4314","2015-11-05","1.0883"
"4315","2015-11-06","1.0864"
"4316","2015-11-09","1.0776"
"4317","2015-11-10","1.0711"
"4318","2015-11-11","1.0716"
"4319","2015-11-12","1.0726"
"4320","2015-11-13","1.0764"
"4321","2015-11-16","1.0723"
"4322","2015-11-17","1.0670"
"4323","2015-11-18","1.0666"
"4324","2015-11-19","1.0687"
"4325","2015-11-20","1.0688"
"4326","2015-11-23","1.0631"
"4327","2015-11-24","1.0651"
"4328","2015-11-25","1.0586"
"4329","2015-11-26","1.0612"
"4330","2015-11-27","1.0580"
"4331","2015-11-30","1.0579"
"4332","2015-12-01","1.0600"
"4333","2015-12-02","1.0612"
"4334","2015-12-03","1.0671"
"4335","2015-12-04","1.0902"
"4336","2015-12-07","1.0809"
"4337","2015-12-08","1.0875"
"4338","2015-12-09","1.0941"
"4339","2015-12-10","1.0943"
"4340","2015-12-11","1.0950"
"4341","2015-12-14","1.0983"
"4342","2015-12-15","1.0990"
"4343","2015-12-16","1.0933"
"4344","2015-12-17","1.0841"
"4345","2015-12-18","1.0836"
"4346","2015-12-21","1.0870"
"4347","2015-12-22","1.0952"
"4348","2015-12-23","1.0916"
"4349","2015-12-24","1.0947"
"4350","2015-12-28","1.0962"
"4351","2015-12-29","1.0952"
"4352","2015-12-30","1.0926"
"4353","2015-12-31","1.0887"
"4354","2016-01-04","1.0898"
"4355","2016-01-05","1.0746"
"4356","2016-01-06","1.0742"
"4357","2016-01-07","1.0868"
"4358","2016-01-08","1.0861"
"4359","2016-01-11","1.0888"
"4360","2016-01-12","1.0836"
"4361","2016-01-13","1.0816"
"4362","2016-01-14","1.0893"
"4363","2016-01-15","1.0914"
"4364","2016-01-18","1.0892"
"4365","2016-01-19","1.0868"
"4366","2016-01-20","1.0907"
"4367","2016-01-21","1.0893"
"4368","2016-01-22","1.0808"
"4369","2016-01-25","1.0815"
"4370","2016-01-26","1.0837"
"4371","2016-01-27","1.0888"
"4372","2016-01-28","1.0903"
"4373","2016-01-29","1.0920"
"4374","2016-02-01","1.0884"
"4375","2016-02-02","1.0919"
"4376","2016-02-03","1.0933"
"4377","2016-02-04","1.1206"
"4378","2016-02-05","1.1202"
"4379","2016-02-08","1.1101"
"4380","2016-02-09","1.1236"
"4381","2016-02-10","1.1257"
"4382","2016-02-11","1.1347"
"4383","2016-02-12","1.1275"
"4384","2016-02-15","1.1180"
"4385","2016-02-16","1.1166"
"4386","2016-02-17","1.1136"
"4387","2016-02-18","1.1084"
"4388","2016-02-19","1.1096"
"4389","2016-02-22","1.1026"
"4390","2016-02-23","1.1002"
"4391","2016-02-24","1.0981"
"4392","2016-02-25","1.1027"
"4393","2016-02-26","1.1006"
"4394","2016-02-29","1.0888"
"4395","2016-03-01","1.0872"
"4396","2016-03-02","1.0856"
"4397","2016-03-03","1.0901"
"4398","2016-03-04","1.0970"
"4399","2016-03-07","1.0953"
"4400","2016-03-08","1.1028"
"4401","2016-03-09","1.0973"
"4402","2016-03-10","1.0857"
"4403","2016-03-11","1.1090"
"4404","2016-03-14","1.1119"
"4405","2016-03-15","1.1109"
"4406","2016-03-16","1.1064"
"4407","2016-03-17","1.1311"
"4408","2016-03-18","1.1279"
"4409","2016-03-21","1.1271"
"4410","2016-03-22","1.1212"
"4411","2016-03-23","1.1171"
"4412","2016-03-24","1.1154"
"4413","2016-03-29","1.1194"
"4414","2016-03-30","1.1324"
"4415","2016-03-31","1.1385"
"4416","2016-04-01","1.1432"
"4417","2016-04-04","1.1380"
"4418","2016-04-05","1.1367"
"4419","2016-04-06","1.1336"
"4420","2016-04-07","1.1364"
"4421","2016-04-08","1.1363"
"4422","2016-04-11","1.1390"
"4423","2016-04-12","1.1396"
"4424","2016-04-13","1.1298"
"4425","2016-04-14","1.1252"
"4426","2016-04-15","1.1284"
"4427","2016-04-18","1.1306"
"4428","2016-04-19","1.1343"
"4429","2016-04-20","1.1379"
"4430","2016-04-21","1.1355"
"4431","2016-04-22","1.1263"
"4432","2016-04-25","1.1264"
"4433","2016-04-26","1.1287"
"4434","2016-04-27","1.1303"
"4435","2016-04-28","1.1358"
"4436","2016-04-29","1.1403"
"4437","2016-05-02","1.1493"
"4438","2016-05-03","1.1569"
"4439","2016-05-04","1.1505"
"4440","2016-05-05","1.1439"
"4441","2016-05-06","1.1427"
"4442","2016-05-09","1.1395"
"4443","2016-05-10","1.1375"
"4444","2016-05-11","1.1409"
"4445","2016-05-12","1.1389"
"4446","2016-05-13","1.1348"
"4447","2016-05-16","1.1324"
"4448","2016-05-17","1.1318"
"4449","2016-05-18","1.1279"
"4450","2016-05-19","1.1197"
"4451","2016-05-20","1.1219"
"4452","2016-05-23","1.1215"
"4453","2016-05-24","1.1168"
"4454","2016-05-25","1.1146"
"4455","2016-05-26","1.1168"
"4456","2016-05-27","1.1168"
"4457","2016-05-30","1.1139"
"4458","2016-05-31","1.1154"
"4459","2016-06-01","1.1174"
"4460","2016-06-02","1.1188"
"4461","2016-06-03","1.1154"
"4462","2016-06-06","1.1349"
"4463","2016-06-07","1.1348"
"4464","2016-06-08","1.1378"
"4465","2016-06-09","1.1343"
"4466","2016-06-10","1.1304"
"4467","2016-06-13","1.1268"
"4468","2016-06-14","1.1225"
"4469","2016-06-15","1.1230"
"4470","2016-06-16","1.1174"
"4471","2016-06-17","1.1254"
"4472","2016-06-20","1.1332"
"4473","2016-06-21","1.1314"
"4474","2016-06-22","1.1283"
"4475","2016-06-23","1.1389"
"4476","2016-06-24","1.1066"
"4477","2016-06-27","1.0998"
"4478","2016-06-28","1.1073"
"4479","2016-06-29","1.1090"
"4480","2016-06-30","1.1102"
"4481","2016-07-01","1.1135"
"4482","2016-07-04","1.1138"
"4483","2016-07-05","1.1146"
"4484","2016-07-06","1.1069"
"4485","2016-07-07","1.1080"
"4486","2016-07-08","1.1070"
"4487","2016-07-11","1.1049"
"4488","2016-07-12","1.1092"
"4489","2016-07-13","1.1072"
"4490","2016-07-14","1.1157"
"4491","2016-07-15","1.1128"
"4492","2016-07-18","1.1053"
"4493","2016-07-19","1.1035"
"4494","2016-07-20","1.1013"
"4495","2016-07-21","1.1015"
"4496","2016-07-22","1.1014"
"4497","2016-07-25","1.0982"
"4498","2016-07-26","1.0997"
"4499","2016-07-27","1.0991"
"4500","2016-07-28","1.1090"
"4501","2016-07-29","1.1113"
"4502","2016-08-01","1.1164"
"4503","2016-08-02","1.1193"
"4504","2016-08-03","1.1200"
"4505","2016-08-04","1.1136"
"4506","2016-08-05","1.1156"
"4507","2016-08-08","1.1087"
"4508","2016-08-09","1.1078"
"4509","2016-08-10","1.1184"
"4510","2016-08-11","1.1153"
"4511","2016-08-12","1.1158"
"4512","2016-08-15","1.1180"
"4513","2016-08-16","1.1295"
"4514","2016-08-17","1.1276"
"4515","2016-08-18","1.1321"
"4516","2016-08-19","1.1326"
"4517","2016-08-22","1.1306"
"4518","2016-08-23","1.1339"
"4519","2016-08-24","1.1268"
"4520","2016-08-25","1.1290"
"4521","2016-08-26","1.1290"
"4522","2016-08-29","1.1170"
"4523","2016-08-30","1.1168"
"4524","2016-08-31","1.1132"
"4525","2016-09-01","1.1146"
"4526","2016-09-02","1.1193"
"4527","2016-09-05","1.1156"
"4528","2016-09-06","1.1159"
"4529","2016-09-07","1.1237"
"4530","2016-09-08","1.1296"
"4531","2016-09-09","1.1268"
"4532","2016-09-12","1.1226"
"4533","2016-09-13","1.1247"
"4534","2016-09-14","1.1218"
"4535","2016-09-15","1.1254"
"4536","2016-09-16","1.1226"
"4537","2016-09-19","1.1165"
"4538","2016-09-20","1.1184"
"4539","2016-09-21","1.1150"
"4540","2016-09-22","1.1238"
"4541","2016-09-23","1.1214"
"4542","2016-09-26","1.1262"
"4543","2016-09-27","1.1220"
"4544","2016-09-28","1.1225"
"4545","2016-09-29","1.1221"
"4546","2016-09-30","1.1161"
"4547","2016-10-03","1.1236"
"4548","2016-10-04","1.1161"
"4549","2016-10-05","1.1211"
"4550","2016-10-06","1.1185"
"4551","2016-10-07","1.1140"
"4552","2016-10-10","1.1160"
"4553","2016-10-11","1.1079"
"4554","2016-10-12","1.1020"
"4555","2016-10-13","1.1038"
"4556","2016-10-14","1.1002"
"4557","2016-10-17","1.0994"
"4558","2016-10-18","1.0993"
"4559","2016-10-19","1.0979"
"4560","2016-10-20","1.0980"
"4561","2016-10-21","1.0886"
"4562","2016-10-24","1.0891"
"4563","2016-10-25","1.0872"
"4564","2016-10-26","1.0925"
"4565","2016-10-27","1.0927"
"4566","2016-10-28","1.0922"
"4567","2016-10-31","1.0946"
"4568","2016-11-01","1.1025"
"4569","2016-11-02","1.1095"
"4570","2016-11-03","1.1064"
"4571","2016-11-04","1.1093"
"4572","2016-11-07","1.1062"
"4573","2016-11-08","1.1038"
"4574","2016-11-09","1.1022"
"4575","2016-11-10","1.0895"
"4576","2016-11-11","1.0904"
"4577","2016-11-14","1.0777"
"4578","2016-11-15","1.0765"
"4579","2016-11-16","1.0702"
"4580","2016-11-17","1.0717"
"4581","2016-11-18","1.0629"
"4582","2016-11-21","1.0631"
"4583","2016-11-22","1.0617"
"4584","2016-11-23","1.0602"
"4585","2016-11-24","1.0548"
"4586","2016-11-25","1.0592"
"4587","2016-11-28","1.0588"
"4588","2016-11-29","1.0576"
"4589","2016-11-30","1.0635"
"4590","2016-12-01","1.0627"
"4591","2016-12-02","1.0642"
"4592","2016-12-05","1.0702"
"4593","2016-12-06","1.0734"
"4594","2016-12-07","1.0730"
"4595","2016-12-08","1.0762"
"4596","2016-12-09","1.0559"
"4597","2016-12-12","1.0596"
"4598","2016-12-13","1.0610"
"4599","2016-12-14","1.0644"
"4600","2016-12-15","1.0419"
"4601","2016-12-16","1.0439"
"4602","2016-12-19","1.0422"
"4603","2016-12-20","1.0364"
"4604","2016-12-21","1.0421"
"4605","2016-12-22","1.0444"
"4606","2016-12-23","1.0446"
"4607","2016-12-27","1.0445"
"4608","2016-12-28","1.0401"
"4609","2016-12-29","1.0453"
"4610","2016-12-30","1.0541"
"4611","2017-01-02","1.0465"
"4612","2017-01-03","1.0385"
"4613","2017-01-04","1.0437"
"4614","2017-01-05","1.0501"
"4615","2017-01-06","1.0589"
"4616","2017-01-09","1.0516"
"4617","2017-01-10","1.0567"
"4618","2017-01-11","1.0503"
"4619","2017-01-12","1.0679"
"4620","2017-01-13","1.0661"
"4621","2017-01-16","1.0594"
"4622","2017-01-17","1.0684"
"4623","2017-01-18","1.0664"
"4624","2017-01-19","1.0668"
"4625","2017-01-20","1.0632"
"4626","2017-01-23","1.0715"
"4627","2017-01-24","1.0748"
"4628","2017-01-25","1.0743"
"4629","2017-01-26","1.0700"
"4630","2017-01-27","1.0681"
"4631","2017-01-30","1.0630"
"4632","2017-01-31","1.0755"
"4633","2017-02-01","1.0790"
"4634","2017-02-02","1.0808"
"4635","2017-02-03","1.0741"
"4636","2017-02-06","1.0712"
"4637","2017-02-07","1.0675"
"4638","2017-02-08","1.0665"
"4639","2017-02-09","1.0692"
"4640","2017-02-10","1.0629"
"4641","2017-02-13","1.0629"
"4642","2017-02-14","1.0623"
"4643","2017-02-15","1.0555"
"4644","2017-02-16","1.0652"
"4645","2017-02-17","1.0650"
"4646","2017-02-20","1.0616"
"4647","2017-02-21","1.0537"
"4648","2017-02-22","1.0513"
"4649","2017-02-23","1.0573"
"4650","2017-02-24","1.0609"
"4651","2017-02-27","1.0587"
"4652","2017-02-28","1.0597"
"4653","2017-03-01","1.0533"
"4654","2017-03-02","1.0514"
"4655","2017-03-03","1.0565"
"4656","2017-03-06","1.0592"
"4657","2017-03-07","1.0576"
"4658","2017-03-08","1.0556"
"4659","2017-03-09","1.0551"
"4660","2017-03-10","1.0606"
"4661","2017-03-13","1.0663"
"4662","2017-03-14","1.0631"
"4663","2017-03-15","1.0622"
"4664","2017-03-16","1.0726"
"4665","2017-03-17","1.0737"
"4666","2017-03-20","1.0752"
"4667","2017-03-21","1.0802"
"4668","2017-03-22","1.0807"
"4669","2017-03-23","1.0786"
"4670","2017-03-24","1.0805"
"4671","2017-03-27","1.0889"
"4672","2017-03-28","1.0859"
"4673","2017-03-29","1.0748"
"4674","2017-03-30","1.0737"
"4675","2017-03-31","1.0691"
"4676","2017-04-03","1.0661"
"4677","2017-04-04","1.0651"
"4678","2017-04-05","1.0678"
"4679","2017-04-06","1.0666"
"4680","2017-04-07","1.0630"
"4681","2017-04-10","1.0578"
"4682","2017-04-11","1.0616"
"4683","2017-04-12","1.0605"
"4684","2017-04-13","1.0630"
"4685","2017-04-18","1.0682"
"4686","2017-04-19","1.0725"
"4687","2017-04-20","1.0745"
"4688","2017-04-21","1.0698"
"4689","2017-04-24","1.0848"
"4690","2017-04-25","1.0891"
"4691","2017-04-26","1.0893"
"4692","2017-04-27","1.0881"
"4693","2017-04-28","1.0930"
"4694","2017-05-02","1.0915"
"4695","2017-05-03","1.0919"
"4696","2017-05-04","1.0927"
"4697","2017-05-05","1.0961"
"4698","2017-05-08","1.0938"
"4699","2017-05-09","1.0888"
"4700","2017-05-10","1.0882"
"4701","2017-05-11","1.0860"
"4702","2017-05-12","1.0876"
"4703","2017-05-15","1.0972"
"4704","2017-05-16","1.1059"
"4705","2017-05-17","1.1117"
"4706","2017-05-18","1.1129"
"4707","2017-05-19","1.1179"
"4708","2017-05-22","1.1243"
"4709","2017-05-23","1.1215"
"4710","2017-05-24","1.1193"
"4711","2017-05-25","1.1214"
"4712","2017-05-26","1.1196"
"4713","2017-05-29","1.1188"
"4714","2017-05-30","1.1173"
"4715","2017-05-31","1.1221"
"4716","2017-06-01","1.1219"
"4717","2017-06-02","1.1217"
"4718","2017-06-05","1.1249"
"4719","2017-06-06","1.1258"
"4720","2017-06-07","1.1217"
"4721","2017-06-08","1.1229"
"4722","2017-06-09","1.1176"
"4723","2017-06-12","1.1221"
"4724","2017-06-13","1.1217"
"4725","2017-06-14","1.1203"
"4726","2017-06-15","1.1166"
"4727","2017-06-16","1.1167"
"4728","2017-06-19","1.1199"
"4729","2017-06-20","1.1156"
"4730","2017-06-21","1.1147"
"4731","2017-06-22","1.1169"
"4732","2017-06-23","1.1173"
"4733","2017-06-26","1.1187"
"4734","2017-06-27","1.1278"
"4735","2017-06-28","1.1375"
"4736","2017-06-29","1.1413"
"4737","2017-06-30","1.1412"
"4738","2017-07-03","1.1369"
"4739","2017-07-04","1.1353"
"4740","2017-07-05","1.1329"
"4741","2017-07-06","1.1385"
"4742","2017-07-07","1.1412"
"4743","2017-07-10","1.1387"
"4744","2017-07-11","1.1405"
"4745","2017-07-12","1.1449"
"4746","2017-07-13","1.1417"
"4747","2017-07-14","1.1415"
"4748","2017-07-17","1.1462"
"4749","2017-07-18","1.1555"
"4750","2017-07-19","1.1533"
"4751","2017-07-20","1.1485"
"4752","2017-07-21","1.1642"
"4753","2017-07-24","1.1648"
"4754","2017-07-25","1.1694"
"4755","2017-07-26","1.1644"
"4756","2017-07-27","1.1694"
"4757","2017-07-28","1.1729"
"4758","2017-07-31","1.1727"
"4759","2017-08-01","1.1812"
"4760","2017-08-02","1.1829"
"4761","2017-08-03","1.1860"
"4762","2017-08-04","1.1868"
"4763","2017-08-07","1.1797"
"4764","2017-08-08","1.1814"
"4765","2017-08-09","1.1731"
"4766","2017-08-10","1.1732"
"4767","2017-08-11","1.1765"
"4768","2017-08-14","1.1797"
"4769","2017-08-15","1.1744"
"4770","2017-08-16","1.1710"
"4771","2017-08-17","1.1697"
"4772","2017-08-18","1.1740"
"4773","2017-08-21","1.1761"
"4774","2017-08-22","1.1771"
"4775","2017-08-23","1.1799"
"4776","2017-08-24","1.1806"
"4777","2017-08-25","1.1808"
"4778","2017-08-28","1.1925"
"4779","2017-08-29","1.2048"
"4780","2017-08-30","1.1916"
"4781","2017-08-31","1.1825"
"4782","2017-09-01","1.1920"
"4783","2017-09-04","1.1905"
"4784","2017-09-05","1.1890"
"4785","2017-09-06","1.1931"
"4786","2017-09-07","1.1971"
"4787","2017-09-08","1.2060"
"4788","2017-09-11","1.1997"
"4789","2017-09-12","1.1933"
"4790","2017-09-13","1.1979"
"4791","2017-09-14","1.1885"
"4792","2017-09-15","1.1963"
"4793","2017-09-18","1.1948"
"4794","2017-09-19","1.1972"
"4795","2017-09-20","1.2007"
"4796","2017-09-21","1.1905"
"4797","2017-09-22","1.1961"
"4798","2017-09-25","1.1867"
"4799","2017-09-26","1.1787"
"4800","2017-09-27","1.1741"
"4801","2017-09-28","1.1778"
"4802","2017-09-29","1.1806"
"4803","2017-10-02","1.1744"
"4804","2017-10-03","1.1753"
"4805","2017-10-04","1.1787"
"4806","2017-10-05","1.1742"
"4807","2017-10-06","1.1707"
"4808","2017-10-09","1.1746"
"4809","2017-10-10","1.1797"
"4810","2017-10-11","1.1830"
"4811","2017-10-12","1.1856"
"4812","2017-10-13","1.1810"
"4813","2017-10-16","1.1803"
"4814","2017-10-17","1.1759"
"4815","2017-10-18","1.1749"
"4816","2017-10-19","1.1834"
"4817","2017-10-20","1.1818"
"4818","2017-10-23","1.1740"
"4819","2017-10-24","1.1761"
"4820","2017-10-25","1.1785"
"4821","2017-10-26","1.1753"
"4822","2017-10-27","1.1605"
"4823","2017-10-30","1.1612"
"4824","2017-10-31","1.1638"
"4825","2017-11-01","1.1612"
"4826","2017-11-02","1.1645"
"4827","2017-11-03","1.1657"
"4828","2017-11-06","1.1590"
"4829","2017-11-07","1.1562"
"4830","2017-11-08","1.1590"
"4831","2017-11-09","1.1630"
"4832","2017-11-10","1.1654"
"4833","2017-11-13","1.1656"
"4834","2017-11-14","1.1745"
"4835","2017-11-15","1.1840"
"4836","2017-11-16","1.1771"
"4837","2017-11-17","1.1795"
"4838","2017-11-20","1.1781"
"4839","2017-11-21","1.1718"
"4840","2017-11-22","1.1749"
"4841","2017-11-23","1.1848"
"4842","2017-11-24","1.1877"
"4843","2017-11-27","1.1952"
"4844","2017-11-28","1.1888"
"4845","2017-11-29","1.1827"
"4846","2017-11-30","1.1849"
"4847","2017-12-01","1.1885"
"4848","2017-12-04","1.1865"
"4849","2017-12-05","1.1847"
"4850","2017-12-06","1.1817"
"4851","2017-12-07","1.1786"
"4852","2017-12-08","1.1742"
"4853","2017-12-11","1.1796"
"4854","2017-12-12","1.1766"
"4855","2017-12-13","1.1736"
"4856","2017-12-14","1.1845"
